node, distance_to, predecessor
2986, 247, 1086
2987, 468, 1063
2988, 452, 1063
2989, 472, 1063
2990, 469, 1063
2991, 367, 6049
2992, 437, 2828
2993, 219, 1772
2994, 250, 3174
2995, 232, 2244
2996, 202, 1118
2997, 176, 1118
2998, 211, 1118
2999, 262, 1118
3000, 267, 1118
3001, 224, 1118
3002, 67, 7
3003, 300, 4010
3004, 183, 4191
3005, 305, 1137
3006, 200, 1675
3007, 270, 2702
3008, 309, 1137
3009, 231, 1139
3010, 198, 2043
3011, 226, 1139
3012, 264, 1139
3013, 275, 1139
3014, 181, 3259
3015, 308, 3479
3016, 217, 3063
3017, 211, 2866
3018, 355, 1344
3019, 144, 2398
3020, 348, 3742
3021, 258, 5211
3022, 280, 3627
3023, 155, 1669
3024, 277, 1141
3025, 215, 1141
3026, 185, 1141
3027, 201, 1141
3028, 260, 982
3029, 262, 412
3030, 286, 982
3031, 318, 982
3032, 231, 1143
3033, 252, 1143
3034, 312, 2345
3035, 329, 5052
3036, 396, 1155
3037, 416, 1155
3038, 271, 6251
3039, 237, 2049
3040, 327, 1158
3041, 330, 1158
3042, 385, 1158
3043, 308, 1158
3044, 436, 1011
3045, 252, 1168
3046, 213, 5677
3047, 255, 1168
3048, 263, 1168
3049, 274, 1168
3050, 284, 1974
3051, 355, 1924
3052, 305, 5147
3053, 275, 2615
3054, 366, 4892
3055, 228, 2080
3056, 247, 3010
3057, 241, 2500
3058, 237, 4062
3059, 195, 2396
3060, 249, 1198
3061, 249, 1198
3062, 285, 1198
3063, 203, 1198
3064, 279, 1198
3065, 225, 49
3066, 157, 175
3067, 295, 3374
3068, 4294967295, 0
3069, 282, 5030
3070, 232, 1946
3071, 362, 2420
3072, 4294967295, 0
3073, 4294967295, 0
3074, 4294967295, 0
3075, 4294967295, 0
3076, 305, 1380
3077, 282, 5827
3078, 4294967295, 0
3079, 182, 1212
3080, 269, 1212
3081, 274, 4280
3082, 289, 1377
3083, 235, 1217
3084, 237, 3738
3085, 382, 1229
3086, 303, 1765
3087, 292, 4583
3088, 331, 1229
3089, 279, 1232
3090, 338, 1232
3091, 315, 1232
3092, 276, 1232
3093, 185, 1441
3094, 297, 3658
3095, 229, 4324
3096, 223, 2333
3097, 281, 2314
3098, 277, 3926
3099, 4294967295, 0
3100, 428, 1687
3101, 4294967295, 0
3102, 279, 2337
3103, 4294967295, 0
3104, 277, 3045
3105, 226, 1377
3106, 238, 1243
3107, 210, 1243
3108, 285, 1243
3109, 132, 5175
3110, 251, 1090
3111, 267, 1090
3112, 251, 2375
3113, 266, 2343
3114, 272, 2524
3115, 222, 3616
3116, 221, 1255
3117, 158, 2719
3118, 361, 1258
3119, 251, 2823
3120, 191, 1273
3121, 225, 1273
3122, 266, 1273
3123, 193, 1273
3124, 186, 1273
3125, 263, 5615
3126, 228, 1273
3127, 217, 1273
3128, 313, 1276
3129, 249, 2498
3130, 361, 1279
3131, 316, 1279
3132, 193, 3364
3133, 265, 1281
3134, 128, 2148
3135, 314, 1281
3136, 179, 2336
3137, 147, 1287
3138, 148, 1287
3139, 147, 1287
3140, 112, 1287
3141, 194, 1287
3142, 262, 5200
3143, 250, 1289
3144, 226, 1289
3145, 225, 1289
3146, 169, 3137
3147, 179, 17
3148, 377, 1126
3149, 208, 2048
3150, 225, 1305
3151, 251, 1305
3152, 249, 1305
3153, 202, 4122
3154, 340, 1276
3155, 350, 1276
3156, 185, 2866
3157, 276, 1276
3158, 216, 1133
3159, 264, 1318
3160, 311, 1318
3161, 305, 1318
3162, 173, 1644
3163, 178, 1317
3164, 156, 1317
3165, 154, 1317
3166, 158, 1317
3167, 184, 1317
3168, 164, 1317
3169, 220, 1328
3170, 219, 1534
3171, 194, 1328
3172, 246, 2377
3173, 202, 1328
3174, 201, 1328
3175, 273, 1333
3176, 323, 1333
3177, 263, 1333
3178, 215, 1338
3179, 258, 1338
3180, 431, 1146
3181, 363, 4255
3182, 4294967295, 0
3183, 4294967295, 0
3184, 246, 2345
3185, 208, 3791
3186, 372, 1344
3187, 227, 1441
3188, 242, 2906
3189, 291, 4381
3190, 326, 6165
3191, 301, 1025
3192, 268, 1326
3193, 257, 1326
3194, 219, 1397
3195, 328, 1343
3196, 123, 2148
3197, 292, 1765
3198, 354, 1343
3199, 234, 1323
3200, 289, 1323
3201, 254, 1323
3202, 332, 1354
3203, 397, 1354
3204, 263, 2181
3205, 189, 2201
3206, 291, 1359
3207, 244, 4487
3208, 365, 1359
3209, 311, 1365
3210, 314, 1365
3211, 271, 3310
3212, 250, 4360
3213, 235, 3998
3214, 232, 1366
3215, 225, 412
3216, 134, 1669
3217, 245, 1366
3218, 231, 1367
3219, 269, 1369
3220, 215, 2237
3221, 238, 3025
3222, 294, 1369
3223, 373, 3393
3224, 233, 1377
3225, 279, 1377
3226, 243, 1377
3227, 225, 4633
3228, 173, 2079
3229, 273, 2411
3230, 213, 1390
3231, 249, 1390
3232, 197, 2614
3233, 198, 1390
3234, 287, 1390
3235, 200, 2225
3236, 268, 1380
3237, 312, 1361
3238, 299, 1361
3239, 348, 1361
3240, 296, 1361
3241, 276, 1699
3242, 296, 2961
3243, 240, 3327
3244, 380, 2991
3245, 220, 4967
3246, 4294967295, 0
3247, 235, 2871
3248, 238, 1385
3249, 227, 3819
3250, 260, 4242
3251, 226, 1385
3252, 265, 1385
3253, 255, 1385
3254, 321, 1401
3255, 322, 1401
3256, 268, 1943
3257, 257, 5925
3258, 158, 1402
3259, 154, 1402
3260, 170, 1402
3261, 204, 1402
3262, 325, 1400
3263, 324, 1400
3264, 366, 1400
3265, 383, 1400
3266, 232, 3558
3267, 376, 1400
3268, 325, 1400
3269, 310, 3796
3270, 374, 1413
3271, 239, 3881
3272, 243, 1415
3273, 178, 1740
3274, 297, 1404
3275, 189, 1724
3276, 277, 2804
3277, 342, 4833
3278, 363, 1404
3279, 328, 2678
3280, 256, 2562
3281, 243, 1396
3282, 205, 1534
3283, 129, 554
3284, 222, 1424
3285, 303, 1424
3286, 263, 1424
3287, 209, 1424
3288, 265, 1397
3289, 225, 1397
3290, 152, 4728
3291, 290, 1438
3292, 236, 5677
3293, 296, 1438
3294, 377, 1438
3295, 306, 1429
3296, 219, 2281
3297, 281, 1429
3298, 148, 6071
3299, 258, 1441
3300, 223, 1441
3301, 213, 1441
3302, 439, 1440
3303, 390, 3407
3304, 233, 4206
3305, 311, 6152
3306, 235, 411
3307, 264, 1454
3308, 265, 1454
3309, 178, 1454
3310, 233, 2635
3311, 263, 1459
3312, 204, 554
3313, 280, 1466
3314, 283, 1466
3315, 272, 1466
3316, 272, 1466
3317, 349, 1476
3318, 238, 4176
3319, 204, 2201
3320, 377, 1476
3321, 375, 1476
3322, 281, 1476
3323, 212, 1228
3324, 545, 1484
3325, 250, 6039
3326, 290, 3281
3327, 214, 4487
3328, 166, 2399
3329, 186, 1522
3330, 299, 1529
3331, 281, 3930
3332, 256, 1529
3333, 267, 1529
3334, 196, 3364
3335, 216, 1535
3336, 213, 2001
3337, 177, 146
3338, 285, 1544
3339, 294, 1544
3340, 307, 1544
3341, 190, 1890
3342, 182, 1547
3343, 197, 1547
3344, 143, 175
3345, 250, 1547
3346, 169, 1547
3347, 304, 1541
3348, 333, 5227
3349, 212, 3893
3350, 242, 2087
3351, 297, 5202
3352, 302, 4539
3353, 4294967295, 0
3354, 194, 2228
3355, 287, 3866
3356, 384, 5082
3357, 174, 2376
3358, 319, 3256
3359, 236, 5763
3360, 281, 1548
3361, 322, 1548
3362, 237, 2639
3363, 247, 1548
3364, 118, 3140
3365, 247, 2115
3366, 221, 1589
3367, 272, 1589
3368, 245, 1589
3369, 309, 1590
3370, 356, 5156
3371, 255, 3838
3372, 290, 4146
3373, 249, 1556
3374, 269, 1556
3375, 228, 2868
3376, 212, 1573
3377, 266, 2014
3378, 374, 5855
3379, 294, 1626
3380, 339, 1626
3381, 298, 1626
3382, 323, 1620
3383, 274, 1620
3384, 299, 2361
3385, 211, 2614
3386, 228, 3471
3387, 316, 1637
3388, 307, 1637
3389, 323, 1636
3390, 345, 1636
3391, 271, 1636
3392, 253, 1881
3393, 351, 1636
3394, 139, 1644
3395, 144, 1644
3396, 4294967295, 0
3397, 255, 4551
3398, 4294967295, 0
3399, 262, 1651
3400, 341, 1651
3401, 246, 1651
3402, 281, 5083
3403, 207, 1653
3404, 229, 4010
3405, 312, 2578
3406, 344, 1654
3407, 346, 5066
3408, 206, 1573
3409, 248, 2634
3410, 261, 2134
3411, 360, 1658
3412, 338, 1659
3413, 140, 1669
3414, 173, 1669
3415, 210, 1669
3416, 212, 1669
3417, 162, 1669
3418, 186, 1669
3419, 197, 1675
3420, 223, 1675
3421, 199, 3341
3422, 252, 1675
3423, 225, 2612
3424, 286, 1675
3425, 265, 1675
3426, 268, 1675
3427, 261, 1675
3428, 280, 1675
3429, 197, 1675
3430, 213, 1675
3431, 289, 1675
3432, 207, 1675
3433, 229, 1675
3434, 249, 1675
3435, 238, 1675
3436, 264, 1675
3437, 275, 1675
3438, 290, 1675
3439, 303, 2420
3440, 268, 5285
3441, 292, 3531
3442, 175, 2451
3443, 477, 1694
3444, 444, 1694
3445, 439, 1694
3446, 324, 3451
3447, 401, 1694
3448, 221, 2080
3449, 490, 1673
3450, 313, 1698
3451, 261, 1698
3452, 259, 4864
3453, 177, 5171
3454, 305, 1698
3455, 256, 1700
3456, 297, 1700
3457, 244, 3178
3458, 280, 1700
3459, 325, 726
3460, 227, 5007
3461, 220, 3982
3462, 310, 4301
3463, 242, 1699
3464, 250, 1699
3465, 150, 2039
3466, 293, 1699
3467, 294, 1699
3468, 268, 1703
3469, 277, 3587
3470, 321, 4628
3471, 224, 2735
3472, 4294967295, 0
3473, 218, 4235
3474, 4294967295, 0
3475, 267, 4739
3476, 252, 1721
3477, 356, 1707
3478, 296, 1707
3479, 255, 1881
3480, 347, 1707
3481, 352, 1707
3482, 358, 1707
3483, 276, 1707
3484, 255, 2761
3485, 268, 2871
3486, 254, 1717
3487, 202, 1724
3488, 244, 1724
3489, 208, 3156
3490, 192, 1724
3491, 293, 958
3492, 280, 1733
3493, 310, 1733
3494, 271, 1733
3495, 271, 1733
3496, 297, 1733
3497, 257, 1740
3498, 233, 1740
3499, 251, 1740
3500, 462, 1743
3501, 212, 706
3502, 410, 1743
3503, 261, 5029
3504, 266, 4739
3505, 4294967295, 0
3506, 272, 1749
3507, 267, 1749
3508, 281, 1749
3509, 203, 6252
3510, 259, 1750
3511, 303, 4441
3512, 230, 1750
3513, 466, 1751
3514, 506, 1751
3515, 243, 1943
3516, 292, 3038
3517, 246, 1752
3518, 305, 1752
3519, 238, 1969
3520, 429, 1758
3521, 412, 1758
3522, 487, 1758
3523, 302, 3742
3524, 219, 3966
3525, 419, 1758
3526, 326, 4215
3527, 387, 1765
3528, 391, 1737
3529, 327, 1737
3530, 204, 2494
3531, 215, 5788
3532, 235, 1782
3533, 298, 1780
3534, 245, 1780
3535, 243, 1780
3536, 320, 1792
3537, 311, 1792
3538, 250, 2324
3539, 271, 5608
3540, 281, 1792
3541, 4294967295, 0
3542, 318, 1811
3543, 262, 3863
3544, 260, 1811
3545, 254, 1811
3546, 312, 1814
3547, 237, 2345
3548, 316, 1814
3549, 262, 1969
3550, 228, 2360
3551, 145, 2060
3552, 263, 4721
3553, 201, 4896
3554, 254, 1984
3555, 304, 2504
3556, 399, 1818
3557, 243, 3981
3558, 197, 2617
3559, 365, 1820
3560, 337, 1820
3561, 344, 1820
3562, 312, 4143
3563, 207, 4176
3564, 336, 3038
3565, 272, 2343
3566, 253, 2343
3567, 348, 1819
3568, 255, 1831
3569, 179, 2281
3570, 205, 3063
3571, 321, 5680
3572, 293, 1670
3573, 347, 1843
3574, 278, 2014
3575, 334, 1843
3576, 232, 2653
3577, 213, 1842
3578, 220, 1842
3579, 280, 1842
3580, 276, 1842
3581, 238, 2007
3582, 228, 1842
3583, 277, 3524
3584, 371, 1832
3585, 264, 1844
3586, 188, 2075
3587, 273, 6062
3588, 297, 1844
3589, 283, 2221
3590, 187, 335
3591, 4294967295, 0
3592, 4294967295, 0
3593, 239, 49
3594, 237, 2094
3595, 184, 2115
3596, 139, 5175
3597, 247, 1850
3598, 288, 1850
3599, 279, 1854
3600, 286, 3797
3601, 262, 3260
3602, 333, 1854
3603, 274, 1854
3604, 294, 1854
3605, 341, 3257
3606, 313, 1859
3607, 243, 2597
3608, 232, 2646
3609, 289, 3060
3610, 4294967295, 0
3611, 4294967295, 0
3612, 214, 3921
3613, 267, 2723
3614, 265, 3568
3615, 189, 1867
3616, 209, 1867
3617, 138, 4438
3618, 197, 1867
3619, 198, 17
3620, 256, 4208
3621, 348, 1872
3622, 316, 1872
3623, 343, 1872
3624, 339, 1882
3625, 285, 3998
3626, 217, 2360
3627, 265, 1882
3628, 317, 1882
3629, 229, 2952
3630, 310, 1880
3631, 289, 1880
3632, 238, 3991
3633, 310, 1881
3634, 294, 1881
3635, 217, 4438
3636, 260, 4566
3637, 113, 31
3638, 292, 1889
3639, 228, 1890
3640, 230, 1890
3641, 269, 1890
3642, 193, 1890
3643, 244, 1890
3644, 273, 1890
3645, 252, 1890
3646, 237, 1890
3647, 203, 1890
3648, 266, 1890
3649, 211, 1890
3650, 244, 1890
3651, 201, 1890
3652, 278, 1890
3653, 269, 1890
3654, 193, 1890
3655, 213, 1890
3656, 258, 1890
3657, 241, 1890
3658, 253, 1890
3659, 199, 1890
3660, 147, 3394
3661, 197, 1890
3662, 242, 1890
3663, 219, 1890
3664, 215, 1890
3665, 218, 1890
3666, 216, 1890
3667, 217, 1890
3668, 273, 1890
3669, 251, 1691
3670, 228, 1230
3671, 245, 3531
3672, 189, 1896
3673, 473, 1883
3674, 291, 3531
3675, 190, 2053
3676, 216, 1866
3677, 212, 4433
3678, 251, 1896
3679, 182, 1896
3680, 253, 1766
3681, 189, 1766
3682, 237, 4215
3683, 264, 1917
3684, 212, 2554
3685, 263, 1920
3686, 308, 1920
3687, 132, 3140
3688, 293, 1922
3689, 302, 1922
3690, 285, 1922
3691, 335, 1922
3692, 273, 1922
3693, 269, 1923
3694, 250, 1923
3695, 220, 1923
3696, 270, 1926
3697, 300, 2199
3698, 279, 3080
3699, 202, 4300
3700, 255, 1787
3701, 287, 1787
3702, 287, 1787
3703, 331, 1930
3704, 292, 1930
3705, 274, 2500
3706, 275, 3014
3707, 353, 1930
3708, 279, 1941
3709, 286, 1987
3710, 296, 2683
3711, 262, 1941
3712, 250, 1941
3713, 278, 2017
3714, 183, 4487
3715, 182, 175
3716, 237, 1943
3717, 255, 3408
3718, 254, 1942
3719, 224, 2451
3720, 257, 1942
3721, 169, 2398
3722, 168, 1945
3723, 201, 1945
3724, 195, 1945
3725, 293, 1946
3726, 274, 1958
3727, 178, 1947
3728, 223, 1947
3729, 210, 1947
3730, 174, 1947
3731, 184, 1947
3732, 200, 1947
3733, 239, 1968
3734, 260, 1968
3735, 199, 2451
3736, 249, 1968
3737, 282, 4442
3738, 195, 4081
3739, 307, 1971
3740, 291, 3016
3741, 277, 2068
3742, 287, 1973
3743, 224, 2338
3744, 264, 1974
3745, 332, 1974
3746, 237, 1974
3747, 253, 1974
3748, 262, 1974
3749, 245, 2974
3750, 281, 1972
3751, 275, 1972
3752, 211, 2324
3753, 271, 1972
3754, 307, 1969
3755, 249, 1969
3756, 252, 1969
3757, 290, 1969
3758, 303, 1981
3759, 140, 4159
3760, 287, 1981
3761, 332, 1981
3762, 330, 1981
3763, 276, 1981
3764, 247, 2286
3765, 398, 5565
3766, 323, 1996
3767, 235, 2654
3768, 249, 2275
3769, 253, 2093
3770, 390, 1998
3771, 176, 2001
3772, 192, 2001
3773, 298, 2003
3774, 309, 2003
3775, 214, 2504
3776, 341, 2003
3777, 197, 4516
3778, 301, 5504
3779, 264, 3943
3780, 305, 4676
3781, 192, 1173
3782, 268, 1994
3783, 267, 1994
3784, 292, 1994
3785, 287, 2007
3786, 201, 4159
3787, 310, 2007
3788, 287, 2007
3789, 249, 2007
3790, 296, 2014
3791, 170, 2288
3792, 356, 2014
3793, 351, 2014
3794, 234, 2024
3795, 293, 2024
3796, 246, 2024
3797, 216, 2023
3798, 243, 2269
3799, 283, 1862
3800, 335, 1862
3801, 180, 5171
3802, 317, 1862
3803, 325, 1862
3804, 289, 4902
3805, 318, 1862
3806, 287, 3033
3807, 237, 4739
3808, 245, 4191
3809, 302, 2017
3810, 322, 2017
3811, 297, 2017
3812, 233, 2048
3813, 165, 2398
3814, 314, 2049
3815, 219, 3259
3816, 306, 2049
3817, 156, 2043
3818, 168, 2043
3819, 201, 2043
3820, 171, 2043
3821, 178, 2043
3822, 205, 3699
3823, 253, 2050
3824, 197, 2050
3825, 158, 2050
3826, 206, 3120
3827, 235, 2053
3828, 291, 2055
3829, 223, 4033
3830, 287, 2055
3831, 307, 2055
3832, 343, 2055
3833, 259, 3056
3834, 231, 2070
3835, 231, 2070
3836, 201, 2070
3837, 180, 2070
3838, 170, 2075
3839, 179, 2080
3840, 176, 2080
3841, 144, 2080
3842, 304, 2086
3843, 212, 4324
3844, 292, 2086
3845, 296, 2086
3846, 203, 5175
3847, 289, 2087
3848, 252, 2681
3849, 185, 175
3850, 236, 3781
3851, 175, 2079
3852, 197, 2079
3853, 189, 2079
3854, 236, 2079
3855, 232, 2948
3856, 228, 3558
3857, 319, 2092
3858, 278, 2092
3859, 236, 4280
3860, 255, 2094
3861, 217, 4344
3862, 225, 2133
3863, 222, 2093
3864, 305, 2091
3865, 192, 1173
3866, 249, 2091
3867, 377, 1924
3868, 209, 2112
3869, 241, 2102
3870, 260, 2102
3871, 280, 2102
3872, 245, 2102
3873, 318, 2102
3874, 161, 31
3875, 284, 2116
3876, 286, 2116
3877, 288, 2116
3878, 311, 2116
3879, 254, 2068
3880, 203, 2133
3881, 220, 2133
3882, 239, 2757
3883, 265, 2134
3884, 301, 2134
3885, 264, 2134
3886, 182, 2115
3887, 255, 2115
3888, 558, 2136
3889, 294, 2143
3890, 286, 3716
3891, 163, 2148
3892, 218, 2148
3893, 210, 2148
3894, 182, 2148
3895, 162, 2148
3896, 265, 4193
3897, 257, 2634
3898, 409, 2158
3899, 401, 2158
3900, 263, 5063
3901, 342, 2145
3902, 339, 2145
3903, 247, 2614
3904, 326, 4107
3905, 301, 1223
3906, 294, 2961
3907, 255, 2794
3908, 221, 3228
3909, 345, 2153
3910, 261, 2153
3911, 309, 2153
3912, 322, 5211
3913, 344, 2718
3914, 237, 2193
3915, 173, 2193
3916, 291, 3102
3917, 239, 4469
3918, 327, 3033
3919, 241, 2199
3920, 335, 2199
3921, 210, 2399
3922, 255, 3670
3923, 318, 2184
3924, 274, 2184
3925, 301, 2184
3926, 254, 5417
3927, 258, 2463
3928, 229, 2201
3929, 225, 4694
3930, 194, 2866
3931, 243, 2225
3932, 239, 2225
3933, 238, 2226
3934, 216, 2228
3935, 143, 2228
3936, 146, 2228
3937, 213, 2228
3938, 247, 2231
3939, 227, 2231
3940, 238, 2231
3941, 288, 2231
3942, 252, 3120
3943, 234, 2244
3944, 258, 2244
3945, 265, 2244
3946, 236, 2748
3947, 351, 2241
3948, 325, 6070
3949, 248, 2253
3950, 298, 2253
3951, 259, 2612
3952, 262, 2269
3953, 289, 2596
3954, 261, 2269
3955, 239, 2269
3956, 237, 5980
3957, 280, 2269
3958, 208, 2275
3959, 239, 2275
3960, 214, 2275
3961, 221, 2275
3962, 244, 2281
3963, 236, 2281
3964, 266, 2279
3965, 288, 2279
3966, 174, 3346
3967, 237, 2279
3968, 187, 2278
3969, 243, 2278
3970, 221, 2278
3971, 194, 2288
3972, 186, 2288
3973, 177, 2288
3974, 173, 2288
3975, 234, 2288
3976, 217, 2288
3977, 186, 2288
3978, 180, 2288
3979, 246, 2285
3980, 259, 2285
3981, 180, 3273
3982, 202, 2292
3983, 204, 2292
3984, 196, 2292
3985, 211, 2293
3986, 207, 2293
3987, 357, 2296
3988, 277, 3985
3989, 304, 2069
3990, 311, 2069
3991, 234, 6252
3992, 271, 5763
3993, 263, 3747
3994, 269, 3327
3995, 253, 2523
3996, 317, 2300
3997, 269, 3312
3998, 217, 49
3999, 220, 49
4000, 354, 2315
4001, 230, 2345
4002, 197, 3715
4003, 390, 2315
4004, 206, 2396
4005, 259, 2309
4006, 257, 2309
4007, 279, 4285
4008, 457, 2318
4009, 205, 3654
4010, 225, 3232
4011, 417, 2318
4012, 275, 3046
4013, 327, 5373
4014, 231, 2322
4015, 207, 2322
4016, 255, 2322
4017, 255, 2322
4018, 237, 2322
4019, 270, 2322
4020, 228, 3429
4021, 278, 2325
4022, 262, 2325
4023, 276, 2325
4024, 283, 2325
4025, 216, 2325
4026, 237, 2325
4027, 386, 2329
4028, 310, 2428
4029, 418, 2329
4030, 210, 2333
4031, 224, 2332
4032, 240, 4295
4033, 202, 2332
4034, 250, 2347
4035, 283, 2356
4036, 277, 4334
4037, 235, 2356
4038, 253, 2356
4039, 356, 2352
4040, 289, 2352
4041, 219, 5276
4042, 322, 2345
4043, 213, 3341
4044, 232, 2461
4045, 194, 2362
4046, 268, 2362
4047, 235, 2362
4048, 212, 2362
4049, 183, 2362
4050, 352, 2364
4051, 327, 2875
4052, 325, 2364
4053, 189, 2360
4054, 249, 2360
4055, 196, 2360
4056, 180, 2358
4057, 251, 2375
4058, 225, 2375
4059, 244, 2375
4060, 271, 2375
4061, 222, 2375
4062, 234, 2375
4063, 183, 3839
4064, 244, 2377
4065, 185, 2376
4066, 172, 2381
4067, 216, 2381
4068, 181, 4159
4069, 242, 2384
4070, 237, 2384
4071, 219, 4208
4072, 312, 4242
4073, 363, 2388
4074, 280, 2657
4075, 279, 3179
4076, 308, 2391
4077, 226, 5645
4078, 336, 4308
4079, 364, 2391
4080, 135, 2392
4081, 128, 2392
4082, 215, 2396
4083, 191, 2396
4084, 272, 2396
4085, 154, 2399
4086, 204, 2399
4087, 182, 2398
4088, 323, 2361
4089, 247, 2411
4090, 279, 2411
4091, 282, 2411
4092, 370, 2245
4093, 275, 2761
4094, 206, 4189
4095, 277, 2428
4096, 350, 4536
4097, 274, 2428
4098, 276, 2425
4099, 328, 2425
4100, 264, 2425
4101, 323, 2425
4102, 297, 2444
4103, 180, 3818
4104, 256, 3566
4105, 258, 2284
4106, 305, 2452
4107, 313, 2452
4108, 272, 2452
4109, 320, 2459
4110, 322, 2460
4111, 209, 4487
4112, 240, 2461
4113, 260, 2461
4114, 250, 2463
4115, 306, 2463
4116, 322, 2464
4117, 291, 2464
4118, 235, 4203
4119, 348, 2464
4120, 227, 3171
4121, 235, 2451
4122, 188, 2451
4123, 188, 2451
4124, 252, 2938
4125, 326, 5167
4126, 195, 3886
4127, 298, 2486
4128, 308, 2486
4129, 208, 2494
4130, 200, 2326
4131, 246, 3801
4132, 219, 3838
4133, 241, 2504
4134, 246, 2504
4135, 279, 2504
4136, 253, 3635
4137, 226, 2698
4138, 505, 2510
4139, 358, 3256
4140, 454, 2510
4141, 315, 6262
4142, 573, 2506
4143, 291, 2498
4144, 311, 2498
4145, 269, 3615
4146, 252, 2498
4147, 321, 2498
4148, 314, 2500
4149, 287, 2500
4150, 219, 2607
4151, 248, 2500
4152, 168, 335
4153, 222, 335
4154, 261, 335
4155, 311, 2530
4156, 262, 5589
4157, 401, 2530
4158, 265, 4639
4159, 127, 3140
4160, 227, 4721
4161, 245, 2546
4162, 277, 2546
4163, 349, 2544
4164, 296, 4694
4165, 236, 2823
4166, 290, 2554
4167, 265, 2554
4168, 284, 2554
4169, 221, 2554
4170, 243, 5807
4171, 393, 2559
4172, 255, 1534
4173, 221, 3865
4174, 366, 2575
4175, 279, 2576
4176, 203, 4684
4177, 339, 2577
4178, 317, 2577
4179, 305, 2577
4180, 85, 250
4181, 114, 250
4182, 279, 2562
4183, 327, 2562
4184, 325, 2562
4185, 318, 2589
4186, 345, 2590
4187, 331, 2591
4188, 338, 2591
4189, 200, 2808
4190, 186, 2593
4191, 175, 2593
4192, 206, 2593
4193, 247, 2593
4194, 279, 2596
4195, 266, 2596
4196, 283, 2596
4197, 261, 4152
4198, 295, 2596
4199, 226, 2599
4200, 252, 2599
4201, 251, 2581
4202, 200, 2581
4203, 191, 2581
4204, 246, 2581
4205, 261, 2607
4206, 173, 2607
4207, 257, 2607
4208, 183, 2607
4209, 247, 2607
4210, 236, 2612
4211, 294, 2612
4212, 254, 2614
4213, 220, 2614
4214, 203, 2614
4215, 230, 2614
4216, 247, 2614
4217, 268, 2614
4218, 200, 2614
4219, 238, 2615
4220, 282, 2615
4221, 318, 2615
4222, 299, 2578
4223, 315, 3405
4224, 255, 2578
4225, 352, 5987
4226, 436, 2622
4227, 245, 6102
4228, 353, 2629
4229, 296, 2634
4230, 304, 2638
4231, 268, 2638
4232, 290, 2638
4233, 319, 2638
4234, 210, 2639
4235, 209, 2639
4236, 221, 2646
4237, 230, 2653
4238, 272, 2635
4239, 228, 2635
4240, 359, 2657
4241, 230, 3846
4242, 246, 4334
4243, 277, 2654
4244, 287, 2654
4245, 259, 5343
4246, 447, 2659
4247, 250, 2663
4248, 254, 2663
4249, 228, 2663
4250, 213, 2662
4251, 296, 5241
4252, 318, 2678
4253, 345, 2678
4254, 233, 412
4255, 314, 2678
4256, 300, 2680
4257, 294, 4752
4258, 194, 2690
4259, 261, 2690
4260, 215, 2690
4261, 252, 2690
4262, 295, 4986
4263, 319, 2693
4264, 302, 2693
4265, 310, 2927
4266, 301, 2702
4267, 326, 2702
4268, 279, 2702
4269, 301, 2702
4270, 183, 4159
4271, 316, 2698
4272, 242, 2710
4273, 274, 4730
4274, 358, 2716
4275, 261, 4277
4276, 288, 2716
4277, 251, 4203
4278, 227, 2719
4279, 163, 2719
4280, 190, 2719
4281, 138, 2358
4282, 246, 3259
4283, 374, 2718
4284, 267, 2723
4285, 236, 2723
4286, 199, 3337
4287, 313, 2709
4288, 231, 2709
4289, 306, 2709
4290, 258, 2721
4291, 197, 2735
4292, 259, 2735
4293, 221, 4213
4294, 317, 2732
4295, 202, 5677
4296, 258, 4666
4297, 311, 2743
4298, 218, 2761
4299, 281, 2761
4300, 201, 2748
4301, 216, 1534
4302, 257, 2748
4303, 294, 4741
4304, 324, 3397
4305, 385, 2773
4306, 261, 4741
4307, 299, 2798
4308, 326, 2798
4309, 271, 2798
4310, 339, 2803
4311, 212, 6249
4312, 327, 2807
4313, 285, 2807
4314, 372, 2807
4315, 340, 2642
4316, 216, 2808
4317, 227, 2808
4318, 284, 572
4319, 245, 572
4320, 347, 2821
4321, 212, 2823
4322, 275, 2823
4323, 213, 2823
4324, 205, 2823
4325, 442, 2828
4326, 4294967295, 0
4327, 350, 2888
4328, 411, 4078
4329, 4294967295, 0
4330, 261, 3967
4331, 4294967295, 0
4332, 257, 5981
4333, 181, 4635
4334, 232, 2859
4335, 325, 2847
4336, 286, 4643
4337, 283, 4967
4338, 323, 2862
4339, 262, 4282
4340, 304, 2862
4341, 253, 2868
4342, 272, 2871
4343, 325, 2871
4344, 215, 3156
4345, 268, 4137
4346, 295, 2852
4347, 323, 2852
4348, 243, 4121
4349, 306, 2852
4350, 327, 2852
4351, 311, 2852
4352, 327, 4815
4353, 286, 2852
4354, 335, 2852
4355, 270, 3468
4356, 254, 2859
4357, 276, 2875
4358, 274, 2875
4359, 263, 1534
4360, 215, 2870
4361, 233, 2870
4362, 217, 2870
4363, 227, 2870
4364, 255, 2870
4365, 339, 2883
4366, 297, 2897
4367, 308, 2883
4368, 231, 3327
4369, 302, 3409
4370, 380, 2887
4371, 204, 3966
4372, 311, 2892
4373, 295, 3428
4374, 271, 2892
4375, 262, 2892
4376, 292, 2892
4377, 250, 2897
4378, 258, 2897
4379, 300, 2897
4380, 258, 2897
4381, 282, 2898
4382, 254, 2898
