node, distance_to, predecessor
3085, 237, 1198
3086, 261, 1164
3087, 233, 1164
3088, 220, 1153
3089, 245, 1153
3090, 277, 3134
3091, 242, 311
3092, 299, 1176
3093, 239, 2273
3094, 268, 4057
3095, 248, 1809
3096, 286, 2517
3097, 271, 1177
3098, 212, 1180
3099, 213, 1299
3100, 281, 1180
3101, 242, 4564
3102, 276, 1378
3103, 290, 1180
3104, 235, 1180
3105, 253, 1185
3106, 262, 2336
3107, 328, 1185
3108, 268, 1186
3109, 253, 4338
3110, 274, 1186
3111, 254, 1192
3112, 260, 1192
3113, 255, 1192
3114, 217, 1184
3115, 223, 1184
3116, 345, 4923
3117, 280, 6053
3118, 238, 3078
3119, 308, 6451
3120, 238, 3344
3121, 335, 1197
3122, 304, 4837
3123, 278, 1198
3124, 227, 1198
3125, 254, 1198
3126, 213, 1198
3127, 232, 1198
3128, 236, 1781
3129, 301, 1193
3130, 274, 1193
3131, 283, 1199
3132, 282, 1199
3133, 190, 3687
3134, 202, 3684
3135, 243, 1604
3136, 332, 1199
3137, 278, 1203
3138, 300, 1203
3139, 258, 1203
3140, 267, 1203
3141, 273, 3075
3142, 269, 1840
3143, 255, 1241
3144, 301, 2559
3145, 275, 4560
3146, 305, 1201
3147, 307, 1202
3148, 276, 1459
3149, 275, 1202
3150, 227, 1202
3151, 262, 1807
3152, 206, 1194
3153, 201, 1194
3154, 269, 1194
3155, 267, 1194
3156, 262, 1194
3157, 263, 1847
3158, 283, 2071
3159, 219, 1219
3160, 258, 1219
3161, 214, 1219
3162, 292, 9684
3163, 279, 3761
3164, 214, 2942
3165, 278, 1214
3166, 247, 1214
3167, 268, 3611
3168, 268, 3318
3169, 274, 1974
3170, 288, 1224
3171, 255, 1938
3172, 283, 1224
3173, 227, 6567
3174, 293, 1229
3175, 293, 1229
3176, 290, 3465
3177, 248, 1727
3178, 262, 5499
3179, 323, 1229
3180, 296, 1229
3181, 217, 2045
3182, 258, 1228
3183, 186, 2690
3184, 292, 2018
3185, 251, 1839
3186, 205, 81
3187, 207, 2618
3188, 326, 1231
3189, 279, 1231
3190, 339, 1231
3191, 301, 4588
3192, 282, 1231
3193, 305, 5238
3194, 326, 2548
3195, 273, 1356
3196, 268, 2662
3197, 329, 3373
3198, 297, 1234
3199, 276, 1234
3200, 296, 1241
3201, 266, 1363
3202, 286, 1241
3203, 274, 1241
3204, 233, 3300
3205, 330, 1245
3206, 223, 2438
3207, 290, 1556
3208, 299, 4299
3209, 287, 1245
3210, 244, 3000
3211, 275, 1246
3212, 212, 5062
3213, 228, 6165
3214, 301, 1246
3215, 240, 1242
3216, 230, 311
3217, 248, 1242
3218, 266, 1242
3219, 299, 1242
3220, 276, 6567
3221, 317, 3651
3222, 255, 1255
3223, 187, 8179
3224, 255, 2273
3225, 238, 5879
3226, 306, 1243
3227, 219, 1456
3228, 333, 1243
3229, 242, 1500
3230, 228, 1263
3231, 253, 1269
3232, 324, 1269
3233, 242, 1269
3234, 309, 1269
3235, 283, 1281
3236, 276, 1537
3237, 235, 1285
3238, 232, 1285
3239, 295, 1285
3240, 260, 1285
3241, 245, 1285
3242, 238, 1285
3243, 234, 1285
3244, 257, 1289
3245, 255, 1289
3246, 270, 1289
3247, 236, 2026
3248, 280, 1289
3249, 245, 1289
3250, 229, 6143
3251, 302, 1291
3252, 299, 1291
3253, 281, 1291
3254, 279, 1621
3255, 280, 3772
3256, 290, 2340
3257, 296, 5512
3258, 287, 1292
3259, 338, 1292
3260, 251, 1295
3261, 235, 6415
3262, 304, 2071
3263, 254, 3230
3264, 271, 1840
3265, 268, 1294
3266, 246, 1294
3267, 299, 1294
3268, 294, 3988
3269, 273, 2347
3270, 214, 1604
3271, 295, 1295
3272, 264, 1299
3273, 231, 1299
3274, 229, 3639
3275, 215, 1283
3276, 203, 1283
3277, 274, 1283
3278, 266, 1300
3279, 351, 1300
3280, 219, 1881
3281, 291, 1300
3282, 208, 1656
3283, 278, 1305
3284, 239, 1500
3285, 212, 1305
3286, 257, 1305
3287, 278, 1308
3288, 247, 1308
3289, 260, 1308
3290, 283, 1308
3291, 312, 1308
3292, 276, 1313
3293, 228, 1314
3294, 234, 1315
3295, 221, 1314
3296, 213, 1314
3297, 201, 81
3298, 303, 8031
3299, 299, 8790
3300, 229, 570
3301, 299, 1311
3302, 391, 1311
3303, 331, 2314
3304, 275, 2383
3305, 257, 3352
3306, 280, 2489
3307, 167, 14
3308, 280, 5469
3309, 204, 129
3310, 193, 129
3311, 215, 129
3312, 226, 129
3313, 187, 129
3314, 197, 129
3315, 266, 5616
3316, 184, 129
3317, 215, 129
3318, 211, 1324
3319, 238, 1324
3320, 256, 3643
3321, 201, 1324
3322, 225, 5779
3323, 241, 311
3324, 252, 281
3325, 231, 311
3326, 218, 311
3327, 254, 311
3328, 225, 311
3329, 210, 1330
3330, 273, 9152
3331, 292, 1332
3332, 271, 1332
3333, 280, 1332
3334, 242, 1332
3335, 207, 2660
3336, 311, 1332
3337, 273, 2336
3338, 234, 1339
3339, 255, 2416
3340, 261, 1339
3341, 232, 1339
3342, 274, 1339
3343, 272, 4729
3344, 225, 4983
3345, 307, 1200
3346, 280, 1347
3347, 327, 1347
3348, 293, 1347
3349, 298, 1347
3350, 222, 1472
3351, 290, 3356
3352, 237, 1348
3353, 292, 1348
3354, 269, 5453
3355, 241, 1348
3356, 230, 2672
3357, 307, 1349
3358, 243, 1349
3359, 325, 4430
3360, 292, 1349
3361, 280, 1837
3362, 245, 1349
3363, 323, 1349
3364, 236, 2944
3365, 295, 1353
3366, 263, 1353
3367, 344, 1353
3368, 304, 1353
3369, 294, 5299
3370, 239, 2370
3371, 288, 1352
3372, 265, 1605
3373, 292, 1359
3374, 244, 2416
3375, 259, 1410
3376, 291, 5639
3377, 298, 2489
3378, 262, 1518
3379, 271, 1364
3380, 307, 1364
3381, 270, 1363
3382, 344, 10330
3383, 271, 1368
3384, 229, 1368
3385, 219, 1368
3386, 292, 1368
3387, 240, 1369
3388, 246, 2265
3389, 267, 1369
3390, 246, 1369
3391, 302, 1370
3392, 304, 1370
3393, 283, 1370
3394, 235, 6842
3395, 303, 1370
3396, 276, 3680
3397, 304, 1372
3398, 225, 1372
3399, 250, 1373
3400, 262, 1373
3401, 285, 1373
3402, 240, 1367
3403, 294, 1367
3404, 259, 1367
3405, 249, 1367
3406, 293, 1367
3407, 282, 1377
3408, 271, 1377
3409, 271, 1377
3410, 316, 1377
3411, 221, 3134
3412, 303, 5546
3413, 265, 1378
3414, 251, 4173
3415, 277, 1378
3416, 359, 1378
3417, 281, 1379
3418, 255, 2096
3419, 218, 4268
3420, 285, 2124
3421, 235, 1379
3422, 325, 1379
3423, 258, 2458
3424, 263, 1375
3425, 276, 1375
3426, 264, 1375
3427, 305, 5442
3428, 263, 1375
3429, 241, 2504
3430, 274, 1375
3431, 340, 1381
3432, 372, 1381
3433, 386, 1381
3434, 363, 1374
3435, 284, 963
3436, 359, 1374
3437, 203, 1282
3438, 191, 1282
3439, 219, 1834
3440, 271, 1384
3441, 270, 5520
3442, 345, 4097
3443, 292, 1384
3444, 271, 1384
3445, 244, 1380
3446, 276, 1932
3447, 344, 1387
3448, 352, 1387
3449, 276, 2710
3450, 275, 1494
3451, 206, 3546
3452, 368, 1387
3453, 311, 1387
3454, 285, 4425
3455, 276, 6131
3456, 290, 664
3457, 350, 1386
3458, 226, 1782
3459, 242, 1786
3460, 303, 1388
3461, 235, 2393
3462, 257, 1391
3463, 299, 1391
3464, 238, 1391
3465, 282, 1391
3466, 249, 1391
3467, 237, 1393
3468, 220, 1393
3469, 257, 1537
3470, 284, 1393
3471, 288, 1393
3472, 233, 1393
3473, 266, 1382
3474, 290, 2111
3475, 303, 1382
3476, 296, 1382
3477, 252, 3204
3478, 204, 2953
3479, 309, 1392
3480, 346, 1392
3481, 343, 1561
3482, 253, 6143
3483, 254, 5580
3484, 302, 4037
3485, 288, 3418
3486, 269, 4862
3487, 373, 1401
3488, 230, 1400
3489, 221, 2409
3490, 203, 1400
3491, 251, 1414
3492, 226, 1414
3493, 283, 1414
3494, 235, 5879
3495, 236, 1414
3496, 271, 1414
3497, 271, 1415
3498, 308, 3220
3499, 249, 2533
3500, 282, 1415
3501, 310, 1410
3502, 244, 3128
3503, 301, 1410
3504, 275, 1410
3505, 271, 1410
3506, 295, 1410
3507, 239, 1410
3508, 268, 1421
3509, 301, 1421
3510, 266, 1421
3511, 220, 2244
3512, 256, 2626
3513, 212, 385
3514, 255, 6338
3515, 287, 1933
3516, 248, 1656
3517, 282, 2523
3518, 273, 4378
3519, 232, 1315
3520, 238, 1988
3521, 283, 1315
3522, 287, 1315
3523, 301, 1315
3524, 278, 1389
3525, 224, 2684
3526, 330, 1389
3527, 180, 2458
3528, 287, 1440
3529, 325, 1440
3530, 264, 2001
3531, 277, 1444
3532, 315, 1444
3533, 344, 1444
3534, 204, 2440
3535, 397, 1446
3536, 366, 1446
3537, 322, 1448
3538, 269, 1448
3539, 255, 3903
3540, 251, 2159
3541, 269, 5836
3542, 264, 1448
3543, 244, 1443
3544, 319, 3455
3545, 185, 2618
3546, 196, 1454
3547, 197, 1454
3548, 189, 1454
3549, 195, 1454
3550, 193, 1454
3551, 358, 3656
3552, 262, 1463
3553, 345, 1455
3554, 199, 1655
3555, 296, 1535
3556, 282, 7529
3557, 266, 1456
3558, 263, 1456
3559, 217, 1456
3560, 246, 1516
3561, 260, 7236
3562, 295, 1459
3563, 254, 1459
3564, 289, 1459
3565, 226, 3636
3566, 357, 1458
3567, 373, 1458
3568, 284, 5315
3569, 310, 1464
3570, 317, 5297
3571, 163, 4065
3572, 265, 5432
3573, 278, 1465
3574, 254, 6206
3575, 331, 1465
3576, 254, 1461
3577, 255, 1463
3578, 195, 8751
3579, 303, 1463
3580, 202, 2283
3581, 189, 2952
3582, 260, 1472
3583, 202, 6168
3584, 307, 1472
3585, 200, 3780
3586, 245, 1472
3587, 301, 1506
3588, 291, 825
3589, 239, 5206
3590, 288, 1356
3591, 291, 1356
3592, 227, 1356
3593, 242, 1356
3594, 222, 1356
3595, 262, 1747
3596, 308, 1488
3597, 221, 2913
3598, 270, 7529
3599, 283, 3384
3600, 360, 1488
3601, 246, 4977
3602, 340, 1487
3603, 327, 1487
3604, 264, 1487
3605, 250, 1487
3606, 285, 1487
3607, 267, 1487
3608, 320, 1487
3609, 302, 1489
3610, 291, 4132
3611, 237, 1489
3612, 288, 1489
3613, 228, 1493
3614, 246, 1493
3615, 323, 1493
3616, 266, 2326
3617, 275, 1663
3618, 261, 1928
3619, 277, 1782
3620, 418, 1499
3621, 407, 1499
3622, 232, 2395
3623, 339, 1499
3624, 220, 3546
3625, 322, 1499
3626, 276, 1495
3627, 222, 5062
3628, 233, 1495
3629, 208, 1495
3630, 269, 6253
3631, 229, 1503
3632, 276, 1503
3633, 250, 1503
3634, 185, 1503
3635, 271, 1503
3636, 186, 1504
3637, 223, 1504
3638, 233, 1604
3639, 219, 10067
3640, 276, 5216
3641, 245, 1500
3642, 279, 1500
3643, 167, 4065
3644, 259, 1511
3645, 286, 1511
3646, 243, 1513
3647, 235, 1513
3648, 269, 1188
3649, 189, 1655
3650, 261, 1513
3651, 266, 2922
3652, 304, 1516
3653, 274, 1516
3654, 267, 7461
3655, 244, 4355
3656, 314, 1512
3657, 294, 1512
3658, 225, 3578
3659, 197, 3643
3660, 212, 2618
3661, 329, 5402
3662, 243, 1518
3663, 265, 9153
3664, 246, 1507
3665, 223, 1867
3666, 281, 1525
3667, 350, 1525
3668, 227, 1528
3669, 265, 1528
3670, 244, 5144
3671, 234, 1528
3672, 266, 4874
3673, 264, 1656
3674, 261, 1534
3675, 238, 1656
3676, 202, 1536
3677, 291, 1536
3678, 252, 4166
3679, 247, 1537
3680, 267, 2357
3681, 258, 127
3682, 222, 1781
3683, 238, 127
3684, 198, 385
3685, 289, 2337
3686, 211, 570
3687, 188, 1538
3688, 279, 1535
3689, 279, 1529
3690, 273, 1663
3691, 254, 1529
3692, 216, 3153
3693, 297, 1543
3694, 290, 1543
3695, 301, 1543
3696, 254, 1542
3697, 256, 1542
3698, 209, 5673
3699, 283, 2419
3700, 305, 1549
3701, 283, 1549
3702, 362, 1549
3703, 253, 1552
3704, 322, 1552
3705, 282, 6836
3706, 210, 2605
3707, 258, 1639
3708, 225, 1553
3709, 204, 1553
3710, 210, 1553
3711, 243, 1553
3712, 280, 1553
3713, 256, 1555
3714, 255, 5850
3715, 239, 1555
3716, 238, 1555
3717, 267, 1551
3718, 243, 1551
3719, 200, 1551
3720, 258, 1540
3721, 285, 1540
3722, 279, 1808
3723, 256, 1846
3724, 304, 1556
3725, 304, 1563
3726, 327, 1563
3727, 298, 2785
3728, 263, 1565
3729, 283, 5630
3730, 291, 1565
3731, 268, 2346
3732, 343, 6493
3733, 279, 1565
3734, 262, 5330
3735, 262, 3772
3736, 216, 1953
3737, 357, 8900
3738, 278, 1581
3739, 272, 9882
3740, 299, 1586
3741, 317, 2293
3742, 336, 3933
3743, 256, 5925
3744, 247, 4688
3745, 320, 3822
3746, 357, 1584
3747, 355, 1584
3748, 274, 1589
3749, 262, 1589
3750, 312, 1589
3751, 337, 1589
3752, 280, 1589
3753, 252, 6070
3754, 253, 1588
3755, 280, 2340
3756, 288, 1590
3757, 251, 1590
3758, 302, 6097
3759, 293, 1561
3760, 263, 3028
3761, 265, 2416
3762, 315, 1561
3763, 251, 1847
3764, 287, 1744
3765, 236, 3312
3766, 366, 1591
3767, 233, 3912
3768, 360, 1591
3769, 311, 2035
3770, 334, 2353
3771, 318, 1592
3772, 209, 9331
3773, 377, 1592
3774, 327, 4437
3775, 330, 1596
3776, 284, 4416
3777, 316, 1596
3778, 339, 1596
3779, 328, 2024
3780, 197, 4534
3781, 334, 1597
3782, 253, 5570
3783, 235, 2840
3784, 372, 1595
3785, 222, 2052
3786, 331, 2418
3787, 225, 6890
3788, 247, 1604
3789, 259, 1611
3790, 242, 4268
3791, 255, 2370
3792, 312, 1607
3793, 259, 2455
3794, 255, 4342
3795, 219, 2455
3796, 299, 1611
3797, 275, 5299
3798, 251, 3293
3799, 329, 1605
3800, 307, 1605
3801, 283, 1605
3802, 216, 2388
3803, 244, 1621
3804, 238, 1621
3805, 258, 2197
3806, 277, 1622
3807, 237, 1622
3808, 218, 1622
3809, 241, 1622
3810, 263, 1622
3811, 227, 1622
3812, 240, 1622
3813, 295, 1626
3814, 321, 1626
3815, 257, 2254
3816, 288, 1626
3817, 255, 1630
3818, 303, 1630
3819, 305, 1630
3820, 313, 1630
3821, 297, 1630
3822, 259, 1630
3823, 289, 1630
3824, 250, 1630
3825, 298, 1625
3826, 234, 1827
3827, 268, 1625
3828, 257, 1625
3829, 271, 1625
3830, 220, 1884
3831, 278, 1639
3832, 234, 1639
3833, 281, 1639
3834, 269, 1639
3835, 166, 8843
3836, 323, 3109
3837, 217, 1881
3838, 266, 1646
3839, 313, 1646
3840, 336, 1646
3841, 319, 1646
3842, 284, 1642
3843, 235, 7507
3844, 263, 7088
3845, 280, 1633
3846, 255, 1652
3847, 263, 1652
3848, 287, 1652
3849, 336, 1652
3850, 203, 3919
3851, 226, 1658
3852, 181, 1658
3853, 256, 1658
3854, 276, 1658
3855, 220, 1658
3856, 231, 1658
3857, 294, 1904
3858, 247, 8790
3859, 330, 5276
3860, 343, 1663
3861, 241, 5130
3862, 198, 1660
3863, 258, 1660
3864, 239, 5372
3865, 201, 1669
3866, 280, 1669
3867, 215, 1669
3868, 252, 1669
3869, 316, 1648
3870, 256, 1670
3871, 300, 1670
3872, 283, 1670
3873, 276, 2257
3874, 254, 3611
3875, 290, 2517
3876, 201, 1971
3877, 235, 5298
3878, 291, 1675
3879, 325, 1675
3880, 316, 7909
3881, 244, 1664
3882, 311, 1664
3883, 282, 1664
3884, 310, 3281
3885, 248, 5172
3886, 314, 1682
3887, 255, 6087
3888, 310, 1683
3889, 170, 4065
3890, 261, 3605
3891, 308, 1683
3892, 353, 1683
3893, 316, 1948
3894, 242, 9874
3895, 350, 1688
3896, 425, 1688
3897, 251, 4223
3898, 208, 3297
3899, 282, 1685
3900, 365, 1691
3901, 291, 5807
3902, 307, 1691
3903, 248, 4120
3904, 256, 4610
3905, 217, 2738
3906, 286, 4111
3907, 266, 6231
3908, 285, 6087
3909, 325, 3471
3910, 290, 1258
3911, 279, 3464
3912, 202, 1955
3913, 299, 6560
3914, 246, 5086
3915, 267, 2709
3916, 307, 2633
3917, 253, 1919
3918, 241, 1711
3919, 201, 1711
3920, 234, 1711
3921, 237, 1711
3922, 214, 1711
3923, 233, 6861
3924, 306, 1713
3925, 275, 3282
3926, 264, 4530
3927, 315, 1712
3928, 220, 2071
3929, 300, 1717
3930, 309, 1717
3931, 247, 3084
3932, 245, 1717
3933, 302, 1881
3934, 308, 2518
3935, 358, 1715
3936, 295, 2450
3937, 316, 1715
3938, 389, 1715
3939, 235, 1716
3940, 237, 2543
3941, 252, 3856
3942, 250, 2551
3943, 250, 1719
3944, 249, 1719
3945, 299, 1719
3946, 265, 6415
3947, 234, 1720
3948, 270, 7597
3949, 262, 2234
3950, 236, 2244
3951, 380, 2023
3952, 255, 1727
3953, 300, 3824
3954, 270, 5733
3955, 311, 1727
3956, 263, 1727
3957, 238, 1727
3958, 248, 1732
3959, 270, 4878
3960, 379, 1734
3961, 319, 6108
3962, 286, 2546
3963, 271, 3578
3964, 296, 1740
3965, 207, 2915
3966, 258, 7326
3967, 272, 1940
3968, 311, 2149
3969, 254, 3614
3970, 295, 1744
3971, 316, 6309
3972, 350, 1744
3973, 308, 1744
3974, 354, 1745
3975, 296, 5713
3976, 298, 1745
3977, 366, 1750
3978, 252, 2236
3979, 290, 1750
3980, 270, 2528
3981, 292, 1750
3982, 299, 10066
3983, 286, 4215
3984, 229, 1807
3985, 338, 1752
3986, 289, 2197
3987, 294, 3653
3988, 291, 1757
3989, 361, 1757
3990, 245, 1847
3991, 289, 4121
3992, 259, 4274
3993, 428, 1756
3994, 299, 2533
3995, 321, 5811
3996, 359, 1756
3997, 244, 5075
3998, 303, 1940
3999, 242, 4980
4000, 327, 1763
4001, 297, 1763
4002, 275, 1760
4003, 290, 4140
4004, 289, 1758
4005, 307, 4740
4006, 261, 4338
4007, 278, 1764
4008, 255, 1764
4009, 261, 1764
4010, 322, 1764
4011, 292, 1764
4012, 265, 1764
4013, 293, 5066
4014, 329, 3131
4015, 296, 5682
4016, 355, 5472
4017, 273, 1460
4018, 287, 1772
4019, 254, 1837
4020, 323, 1772
4021, 280, 1772
4022, 287, 1772
4023, 276, 1774
4024, 268, 2254
4025, 328, 1774
4026, 300, 1774
4027, 245, 1786
4028, 272, 1776
4029, 326, 1776
4030, 281, 1776
4031, 257, 1781
4032, 249, 1781
4033, 251, 1781
4034, 218, 2403
4035, 244, 6405
4036, 270, 1782
4037, 243, 1786
4038, 327, 2773
4039, 250, 4107
4040, 302, 1785
4041, 245, 1840
4042, 267, 5520
4043, 347, 1805
4044, 311, 1805
4045, 312, 7604
4046, 252, 1655
4047, 254, 1808
4048, 290, 1808
4049, 268, 1808
4050, 265, 1808
4051, 274, 1808
4052, 274, 4057
4053, 256, 1809
4054, 237, 4226
4055, 267, 2212
4056, 224, 1807
4057, 255, 2437
4058, 248, 1807
4059, 361, 1811
4060, 339, 7249
4061, 246, 1819
4062, 222, 1819
4063, 262, 1814
4064, 255, 1814
4065, 162, 2486
4066, 313, 1814
4067, 285, 1814
4068, 290, 1814
4069, 220, 1826
4070, 264, 1826
4071, 220, 1826
4072, 267, 1826
4073, 179, 1826
4074, 238, 1826
4075, 265, 1826
4076, 170, 1826
4077, 253, 1945
4078, 242, 2052
4079, 268, 1837
4080, 225, 1837
4081, 293, 1837
4082, 248, 1837
4083, 228, 2504
4084, 222, 1839
4085, 267, 1839
4086, 294, 5006
4087, 203, 2286
4088, 244, 6265
4089, 252, 2792
4090, 338, 1844
4091, 263, 2227
4092, 309, 1997
4093, 279, 1845
4094, 247, 4465
4095, 224, 5928
4096, 243, 3115
4097, 273, 1881
4098, 288, 6329
4099, 324, 1851
4100, 311, 1840
4101, 303, 1643
4102, 282, 1849
4103, 339, 1849
4104, 261, 2882
4105, 290, 2902
4106, 289, 1856
4107, 239, 1856
4108, 243, 1856
4109, 260, 2050
4110, 284, 2455
4111, 268, 6102
4112, 268, 3070
4113, 278, 2022
4114, 309, 1859
4115, 271, 2927
4116, 286, 1867
4117, 237, 2787
4118, 296, 1881
4119, 280, 3761
4120, 233, 1881
4121, 245, 1884
4122, 227, 1884
4123, 248, 1884
4124, 225, 1884
4125, 270, 1883
4126, 302, 1883
4127, 231, 1883
4128, 251, 1883
4129, 237, 1883
4130, 231, 1883
4131, 289, 5192
4132, 222, 1893
4133, 314, 1893
4134, 309, 1793
4135, 221, 3468
4136, 269, 1795
4137, 226, 1904
4138, 273, 1904
4139, 260, 3581
4140, 212, 3534
4141, 241, 1903
4142, 265, 7079
4143, 268, 1903
4144, 330, 1905
4145, 293, 5881
4146, 299, 1905
4147, 250, 3468
4148, 290, 6386
4149, 290, 1905
4150, 301, 1905
4151, 266, 3289
4152, 332, 5086
4153, 292, 1909
4154, 232, 2002
4155, 281, 2691
4156, 424, 1913
4157, 400, 1913
4158, 234, 2416
4159, 252, 4315
4160, 295, 8013
4161, 293, 7567
4162, 263, 3378
4163, 256, 1919
4164, 364, 1925
4165, 238, 2942
4166, 176, 84
4167, 304, 1927
4168, 308, 1927
4169, 247, 6193
4170, 271, 1929
4171, 245, 5615
4172, 274, 1929
4173, 228, 7040
4174, 328, 8663
4175, 334, 3523
4176, 272, 3441
4177, 367, 1931
4178, 342, 1931
4179, 278, 2227
4180, 241, 2619
4181, 257, 1933
4182, 282, 1933
4183, 279, 3743
4184, 263, 3627
4185, 247, 2672
4186, 327, 4086
4187, 294, 1937
4188, 278, 574
4189, 274, 2326
4190, 328, 5145
4191, 184, 136
4192, 270, 1938
4193, 229, 1938
4194, 298, 1939
4195, 247, 897
4196, 247, 1943
4197, 297, 1943
4198, 293, 1952
4199, 272, 3743
4200, 309, 1942
4201, 231, 4338
4202, 229, 2026
4203, 188, 3643
4204, 258, 3850
4205, 328, 6950
4206, 316, 1945
4207, 292, 1946
4208, 281, 3421
4209, 329, 5472
4210, 395, 1948
4211, 349, 1948
4212, 297, 3607
4213, 329, 7029
4214, 353, 1948
4215, 266, 3639
4216, 253, 1953
4217, 221, 3639
4218, 192, 2953
4219, 318, 2040
4220, 232, 4609
4221, 309, 1940
4222, 270, 1955
4223, 212, 1955
4224, 268, 5288
4225, 255, 1955
4226, 222, 825
4227, 285, 2416
4228, 281, 1958
4229, 261, 133
4230, 280, 133
4231, 279, 133
4232, 312, 133
4233, 235, 1963
4234, 232, 1963
4235, 223, 1963
4236, 303, 1963
4237, 233, 1963
4238, 318, 1963
4239, 259, 1963
4240, 229, 4034
4241, 247, 1846
4242, 318, 1846
4243, 295, 1974
4244, 233, 3153
4245, 270, 2062
4246, 307, 1974
4247, 219, 1974
4248, 244, 1974
4249, 242, 3665
4250, 348, 6362
4251, 258, 2238
4252, 340, 1978
4253, 286, 1987
4254, 235, 1987
4255, 252, 1987
4256, 291, 1987
4257, 234, 3684
4258, 308, 3962
4259, 244, 1993
4260, 298, 3396
4261, 262, 1993
4262, 215, 3022
4263, 279, 1989
4264, 257, 2877
4265, 301, 1997
4266, 327, 1997
4267, 316, 1997
4268, 195, 5779
4269, 250, 2001
4270, 269, 2001
4271, 278, 3224
4272, 254, 2001
4273, 274, 2002
4274, 250, 4655
4275, 284, 2002
4276, 357, 2004
4277, 272, 2952
4278, 380, 2004
4279, 277, 2757
4280, 248, 2005
4281, 301, 2005
4282, 219, 3534
4283, 236, 2005
4284, 337, 2014
4285, 311, 5947
4286, 290, 3863
4287, 281, 2264
4288, 346, 2007
4289, 330, 2007
4290, 308, 2007
4291, 325, 2007
4292, 322, 2017
4293, 222, 2091
4294, 299, 2024
4295, 321, 6126
4296, 338, 2021
4297, 334, 2021
4298, 258, 2390
4299, 238, 2407
4300, 277, 2022
4301, 353, 2022
4302, 317, 2828
4303, 226, 2026
4304, 221, 2026
4305, 322, 2028
4306, 224, 3643
4307, 297, 2028
4308, 287, 5782
4309, 333, 6802
4310, 340, 2983
4311, 306, 2025
4312, 377, 8956
4313, 273, 2159
4314, 424, 2023
4315, 213, 2034
4316, 219, 2034
4317, 270, 2034
4318, 272, 2034
4319, 235, 2034
4320, 262, 2034
4321, 306, 2034
4322, 316, 2658
4323, 349, 2035
4324, 347, 7095
4325, 338, 2024
4326, 263, 4525
4327, 284, 4201
4328, 289, 2603
4329, 263, 2045
4330, 300, 2045
4331, 305, 2045
4332, 234, 2045
4333, 215, 2045
4334, 216, 2050
4335, 207, 2050
4336, 213, 3153
4337, 216, 2050
4338, 225, 385
4339, 238, 385
4340, 184, 385
4341, 284, 2345
4342, 242, 2684
4343, 257, 5032
4344, 306, 2044
4345, 222, 2273
4346, 250, 2056
4347, 239, 2056
4348, 241, 2057
4349, 310, 2057
4350, 246, 2057
4351, 283, 2016
4352, 252, 5920
4353, 252, 3665
4354, 231, 2062
4355, 225, 2062
4356, 239, 2062
4357, 247, 2111
4358, 266, 2111
4359, 274, 2232
4360, 219, 2111
4361, 225, 2052
4362, 223, 2052
4363, 271, 2052
4364, 267, 2071
4365, 265, 3957
4366, 273, 5206
4367, 384, 2073
4368, 244, 4496
4369, 274, 2067
4370, 305, 2067
4371, 319, 2077
4372, 301, 2077
4373, 300, 2077
4374, 232, 2265
4375, 328, 2078
4376, 296, 3403
4377, 247, 2769
4378, 268, 2066
4379, 242, 1655
4380, 233, 2112
4381, 324, 2083
4382, 330, 2083
4383, 294, 7435
4384, 323, 7036
4385, 358, 2083
4386, 283, 2914
4387, 351, 2085
4388, 262, 1934
4389, 230, 1934
4390, 363, 2084
4391, 219, 2952
4392, 290, 2084
4393, 320, 2096
4394, 256, 2096
4395, 262, 7529
4396, 308, 4949
4397, 285, 5029
4398, 336, 3208
4399, 319, 2099
4400, 261, 2102
4401, 299, 2102
4402, 312, 2102
4403, 289, 2093
4404, 225, 2537
4405, 296, 5453
4406, 393, 2103
4407, 261, 2416
4408, 333, 2113
4409, 251, 3001
4410, 302, 2113
4411, 303, 3253
4412, 300, 3612
4413, 238, 3905
4414, 356, 2117
4415, 310, 3763
4416, 278, 2117
4417, 222, 2346
4418, 334, 7042
4419, 272, 3264
4420, 282, 5836
4421, 333, 2118
4422, 325, 4969
4423, 364, 2120
4424, 412, 2120
4425, 270, 3222
4426, 361, 2120
4427, 292, 4903
4428, 300, 2119
4429, 259, 2119
4430, 324, 5123
4431, 251, 2091
4432, 241, 2091
4433, 260, 2111
4434, 209, 2111
4435, 287, 661
4436, 343, 4687
4437, 248, 3565
4438, 365, 2131
4439, 325, 2131
4440, 307, 2112
4441, 281, 3413
4442, 301, 2112
4443, 300, 2135
4444, 389, 2135
4445, 387, 2135
4446, 307, 2127
4447, 348, 2264
4448, 344, 2127
4449, 342, 2127
4450, 378, 2127
4451, 324, 2127
4452, 238, 2137
4453, 199, 2137
4454, 203, 2137
4455, 263, 2137
4456, 239, 2137
4457, 255, 2137
4458, 239, 2137
4459, 253, 2137
4460, 260, 2137
4461, 283, 4173
4462, 342, 7211
4463, 293, 2144
4464, 316, 2149
4465, 234, 2915
4466, 418, 2148
4467, 328, 2146
4468, 251, 7507
4469, 208, 2683
4470, 286, 2370
4471, 360, 3604
4472, 360, 2146
4473, 294, 2145
4474, 365, 2145
4475, 304, 2145
4476, 365, 2145
4477, 274, 2145
4478, 175, 1655
4479, 309, 2159
4480, 243, 3230
4481, 271, 2159
4482, 271, 3604
4483, 239, 3421
4484, 322, 2162
4485, 278, 2162
4486, 266, 8839
